Filename	start	end	avg pitch
Adam_Driver_1.wav	0	8.8121768707483	149.75669878195515
Adam_Driver_2.wav	0	6.85875283446712	119.67846031631463
Andy_Samburg_1.wav	0	11.171836734693878	130.00247295414732
Andy_Samburg_2.wav	0	7.70827664399093	137.1937368320924
Ansel_Elgort_1.wav	0	9.350498866213153	125.70939507794183
Ansel_Elgort_2.wav	0	4.117233560090703	169.26672431697824
David_Letterman_1.wav	0	10.450702947845805	131.34240126650568
David_Letterman_2.wav	0	10.225328798185942	123.58302779443031
David_Schwimmer_1.wav	0	8.690090702947845	153.79681811341166
David_Schwimmer_2.wav	0	12.29485260770975	141.1981151650876
Donald_Glover_1.wav	0	6.128412698412698	108.23883905423126
Donald_Glover_2.wav	0	11.230521541950113	134.20667875018668
Hugh_Jackman_1.wav	0	11.237528344671201	93.13859453907823
Hugh_Jackman_2.wav	0	11.835668934240363	118.24029867492564
Samuel_L._Jackson_1.wav	0	10.475600907029479	174.88223225043504
Samuel_L._Jackson_2.wav	0	13.939569160997733	137.0423791706356
Steve_Carell_1.wav	0	10.96639455782313	135.2450666941861
Steve_Carell_2.wav	0	12.439705215419501	150.06112214319512
Steve_Martin_1.wav	0	10.02702947845805	133.12458051491905
Steve_Martin_2.wav	0	11.09453514739229	106.42450946806385
Taylor_Lautner_1.wav	0	7.076349206349207	126.26390095632667
Taylor_Lautner_2.wav	0	8.914920634920636	122.40591676335185
Tracy_Morgan_1.wav	0	9.837573696145125	189.51792526014785
Tracy_Morgan_2.wav	0	12.300113378684808	202.83169058597466
Woody_Harrelson_1.wav	0	7.34390022675737	120.43140602466457
Woody_Harrelson_2.wav	0	10.304784580498866	149.30052353752484
Zac_Efron_1.wav	0	6.441201814058957	190.33144877883814
Zac_Efron_2.wav	0	6.530975056689343	123.24022424607065
